Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
18,Chiapas,Chiapa de corzo,Actividades agrícolas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,633.918,124,Combate,16.780453,-93.03191
18,Chiapas,Zinacantán,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,611.9658,286,Combate,16.726637,-92.84449
18,Chiapas,Arriaga,Desconocidas,Sabanoide,La Sepultura,Impacto Mínimo,608.5781,79,Combate,16.25016,-93.839226
18,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,607.3344,236,Combate,16.802973,-93.92558
18,Chiapas,El parral,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,532.0715,47,Combate,16.313055,-93.07933
18,Chiapas,El parral,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,528.378,38,Combate,16.306192,-93.06711
18,Chiapas,El parral,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,511.5473,82,Combate,16.293745,-93.059044
18,Chiapas,Ocozocoautla de espinosa,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,5.1018,20,Combate,16.826094,-93.47378
18,Chiapas,Acapetahua,Limpias de derecho de vía,Manglar,La Encrucijada,Impacto Mínimo,4.6418,18,Combate,15.21902,-92.81916
18,Chiapas,Ixtapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,45.7184,256,Combate,16.888964,-92.86996
18,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,44.2063,86,Combate,16.374928,-93.87229
18,Chiapas,Amatenango de la frontera,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,44.1945,254,Combate,15.565225,-92.07053
18,Chiapas,Tuxtla gutiérrez,Actividades agrícolas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,4.2253,110,Combate,16.81233,-93.10748
18,Chiapas,Arriaga,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,40.8127,58,Combate,16.24386,-93.97425
18,Chiapas,Pijijiapan,Cazadores,Tular,La Encrucijada,Impacto Mínimo,39.6125,6,Combate,15.533778,-93.195564
18,Chiapas,Cintalapa,Actividades pecuarias,Selva Mediana Subperennifolia,La Sepultura,Impacto Mínimo,3.757,22,Combate,16.43703,-94.01073
18,Chiapas,San cristóbal de las casas,Residuos de aprovechamiento forestal,Bosque de Pino-Encino,,Impacto Mínimo,3.5213,36,Combate,16.698095,-92.61602
18,Chiapas,Arriaga,Intencional,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,3.1523,52,Combate,16.307686,-93.96888
18,Chiapas,La trinitaria,Desconocidas,Bosque de Pino-Encino,Lagunas de Montebello,Impacto Moderado,31.1945,101,Combate,16.138811,-91.76165
18,Chiapas,Pijijiapan,Naturales,Bosque Mesófilo de Montaña,El Triunfo,Impacto Severo,3.0259,165,Combate,15.706192,-92.99088
18,Chiapas,Jitotol,Actividades agrícolas,Bosque de Pino,,Impacto Moderado,2.9208,18,Combate,17.082169,-92.85526
18,Chiapas,Pichucalco,Actividades agrícolas,Selva Alta Perennifolia,,Impacto Mínimo,27.7239,76,Combate,17.375275,-93.24272
18,Chiapas,Jitotol,Cazadores,Bosque de Pino-Encino,,Impacto Mínimo,2.7186,21,Combate,17.071478,-92.86858
18,Chiapas,Chicomuselo,Desconocidas,Bosque de Pino,,Impacto Mínimo,25.8872,164,Combate,15.710331,-92.36672
18,Chiapas,Ixtapa,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,248.843,396,Combate,16.860275,-92.85234
18,Chiapas,Villaflores,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,233.7476,27,Combate,16.359772,-93.6037
18,Chiapas,Villa corzo,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,2265.878,457,Combate,16.14183,-93.43969
18,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,21.7559,19,Combate,16.028875,-93.21629
18,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Alta Subperennifolia,Selva El Ocote,Impacto Severo,2.0776,22,Combate,16.93377,-93.503334
18,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,1986.2344,173,Combate,15.961539,-92.543526
18,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,191.1172,58,Combate,16.295416,-93.609245
18,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Mediana Subperennifolia,Selva El Ocote,Impacto Severo,1.8292,24,Combate,16.941048,-93.48805
18,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,1748.3582,270,Combate,16.83566,-93.9527
18,Chiapas,Ocozocoautla de espinosa,Actividades agrícolas,Selva Alta Perennifolia,Selva El Ocote,Impacto Severo,1.6848,19,Combate,16.929527,-93.49547
18,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Moderado,168.0904,16,Combate,15.07783,-92.675415
18,Chiapas,Villa corzo,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,1602.2703,216,Monitoreo,16.11733,-93.50711
18,Chiapas,Villaflores,Cazadores,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,15.859,23,Combate,16.308836,-93.72721
18,Chiapas,Jitotol,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,14.1521,20,Combate,17.129387,-92.85146
18,Chiapas,Tuxtla gutiérrez,Actividades pecuarias,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,131.6364,378,Combate,16.717674,-93.14668
18,Chiapas,Ixtapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,128.9566,736,Combate,16.730091,-92.87178
18,Chiapas,Cintalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,125.3088,82,Combate,16.756598,-94.00916
18,Chiapas,Chicomuselo,Naturales,Bosque de Pino-Encino,,Impacto Mínimo,1222.8385,810,Monitoreo,15.697669,-92.49305
18,Chiapas,Montecristo de guerrero,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,1.0485,16,Combate,15.6773,-92.66019
18,Chiapas,Tuxtla gutiérrez,Actividades pecuarias,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,101.2403,167,Combate,16.712389,-93.14559
17,Chiapas,Jiquipilas,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,96.5922,37,Combate,16.562532,-93.601845
17,Chiapas,Jitotol,Intencional,Bosque de Encino-Pino,,Impacto Mínimo,7.2095,43,Combate,17.04953,-92.88745
17,Chiapas,Arriaga,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,7.1329,35,Combate,16.292105,-94.01918
17,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,6.8841,18,Combate,16.485743,-92.27622
17,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino,La Sepultura,Impacto Mínimo,6.6021,24,Combate,16.377108,-93.70799
17,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,63.4313,97,Combate,16.678566,-94.04026
17,Chiapas,Jiquipilas,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,60.0628,56,Combate,16.553724,-93.593185
17,Chiapas,Tuxtla gutiérrez,Actividades pecuarias,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,55.3488,356,Combate,16.723766,-93.13378
17,Chiapas,Ocosingo,Desconocidas,Bosque de Pino,,Impacto Mínimo,5.3195,15,Combate,16.955389,-92.1111
17,Chiapas,Jitotol,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,4.7688,6,Combate,17.07115,-92.85026
17,Chiapas,Villa corzo,Naturales,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,44.2087,116,Combate,15.9648695,-93.12082
17,Chiapas,Pijijiapan,Naturales,Bosque Mesófilo de Montaña,El Triunfo,Impacto Severo,4.0322,85,Combate,15.705036,-92.990555
17,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino,La Sepultura,Impacto Mínimo,38.1319,26,Combate,16.330242,-93.49301
17,Chiapas,San fernando,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,33.5611,32,Combate,16.808716,-93.14087
17,Chiapas,La independencia,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,292.8757,167,Combate,16.21634,-91.81853
17,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,27.2623,8,Combate,15.098181,-92.72644
17,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,253.3348,30,Combate,15.062303,-92.660934
17,Chiapas,Ocosingo,Intencional,Bosque de Pino-Encino,,Impacto Moderado,22.385,53,Combate,16.952272,-92.11201
17,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Encino,La Sepultura,Impacto Mínimo,21.1383,35,Combate,16.384111,-93.92689
17,Chiapas,Villaflores,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,1.8558,24,Combate,16.432764,-93.4416
17,Chiapas,Villa comaltitlán,Cazadores,Manglar,La Encrucijada,Impacto Moderado,1.7985,5,Combate,15.126942,-92.73194
17,Chiapas,Palenque,Actividades agrícolas,Tular,,Impacto Mínimo,17.796,83,Combate,17.1779,-91.45356
17,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,17.6739,8,Combate,15.052883,-92.721436
17,Chiapas,Jitotol,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,1.6657,37,Combate,17.078888,-92.84611
17,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,15.3473,16,Combate,15.126105,-92.71965
17,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,142.5071,195,Combate,16.68092,-94.02328
17,Chiapas,Jiquipilas,Actividades pecuarias,Sabanoide,Selva El Ocote,Impacto Mínimo,133.7645,38,Combate,16.821995,-93.55016
17,Chiapas,Mapastepec,Actividades agrícolas,Selva Mediana Subperennifolia,El Triunfo,Impacto Mínimo,1.2288,32,Combate,15.59962,-92.85206
17,Chiapas,Tapalapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,11.9366,40,Combate,17.191572,-93.115036
17,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,118.7517,37,Combate,16.033163,-92.9509
17,Chiapas,Acapetahua,Cazadores,Manglar,La Encrucijada,Impacto Severo,1.1324,68,Combate,15.255044,-92.889656
17,Chiapas,Mazatán,Cazadores,Manglar,El Cabildo Amatal,Impacto Moderado,10.9862,198,Combate,14.790886,-92.48045
16,Chiapas,El parral,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,8.6984,16,Combate,16.352642,-93.05253
16,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Mediana Subperennifolia,Selva El Ocote,Impacto Mínimo,71.4715,50,Combate,16.8557,-93.52322
16,Chiapas,Rincón chamula san pedro,Intencional,Bosque de Encino-Pino,,Impacto Mínimo,68.0047,89,Combate,17.18703,-92.92158
16,Chiapas,Comitán de domínguez,Actividades agrícolas,Tular,,Impacto Mínimo,63.7488,148,Combate,16.269247,-92.112885
16,Chiapas,Arriaga,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,6.1516,16,Combate,16.23435,-93.860115
16,Chiapas,Venustiano carranza,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,5.9839,46,Combate,16.387941,-92.70824
16,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,,Impacto Mínimo,5.8832,22,Combate,16.045877,-93.67798
16,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,581.4183,61,Combate,16.868689,-93.96132
16,Chiapas,Acala,Desconocidas,Bosque de Encino,,Impacto Mínimo,542.1416,19,Combate,16.633358,-92.80473
16,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,533.9723,278,Combate,16.74308,-93.96543
16,Chiapas,Montecristo de guerrero,Naturales,Bosque de Encino,,Impacto Mínimo,5.2879,25,Combate,15.693331,-92.581665
16,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Encino-Pino,,Impacto Mínimo,42.9032,12,Combate,16.590855,-93.76213
16,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,3.3855,54,Combate,16.012703,-93.31221
16,Chiapas,Ixtapa,Cazadores,Bosque de Pino-Encino,,Impacto Mínimo,280.0309,261,Combate,16.780666,-92.82368
16,Chiapas,Jiquipilas,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,23.6119,34,Combate,16.55468,-93.68145
16,Chiapas,Jitotol,Actividades agrícolas,Bosque de Encino-Pino,,Impacto Mínimo,2.2687,12,Combate,17.040266,-92.89056
16,Chiapas,Villaflores,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,19.3662,13,Combate,16.362576,-93.575264
16,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,18.9404,116,Combate,16.349495,-93.88118
16,Chiapas,Tuxtla gutiérrez,Actividades pecuarias,Selva Baja Caducifolia,Cerro Mactumatzá,Impacto Mínimo,17.2362,111,Combate,16.6692,-93.12944
16,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,16.4695,48,Combate,16.500006,-92.26868
16,Chiapas,Pantepec,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,13.7232,42,Combate,17.150213,-93.06937
16,Chiapas,Las margaritas,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,11.9543,45,Combate,16.282703,-91.77269
16,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,11.929,9,Combate,16.953453,-92.10751
16,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,11.6028,26,Combate,16.346502,-93.83609
15,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Baja Caducifolia,Selva El Ocote,Impacto Mínimo,91.921,13,Combate,16.855965,-93.53006
15,Chiapas,Chiapa de corzo,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,89.1407,178,Combate,16.750319,-92.96939
15,Chiapas,La trinitaria,Desconocidas,Bosque de Pino-Encino,Lagunas de Montebello,Impacto Moderado,79.3216,237,Combate,16.127678,-91.743385
15,Chiapas,Acacoyagua,Cazadores,Bosque de Pino,Cordon Pico El Loro-Paxtal,Impacto Moderado,5.1375,123,Combate,15.481803,-92.56303
15,Chiapas,La trinitaria,Desconocidas,Bosque de Encino,,Impacto Mínimo,4.9393,35,Combate,16.091492,-91.95901
15,Chiapas,Mazatán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,48.8126,54,Combate,14.910772,-92.540764
15,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,36.764,12,Combate,15.134945,-92.73314
15,Chiapas,Ocosingo,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,36.6874,33,Combate,16.94115,-92.104836
15,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,3.2678,12,Combate,16.348608,-93.86611
15,Chiapas,Ocozocoautla de espinosa,Actividades pecuarias,Selva Mediana Subperennifolia,Selva El Ocote,Impacto Mínimo,32.462,33,Combate,16.871693,-93.55997
15,Chiapas,Cintalapa,Fogatas,Bosque de Pino-Encino,,Impacto Mínimo,260.1885,74,Combate,16.860947,-93.9158
15,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,25.593,9,Combate,15.064998,-92.663635
15,Chiapas,Mazatán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,240.5753,64,Combate,14.934944,-92.610214
15,Chiapas,La concordia,Naturales,Bosque de Pino-Encino,,Impacto Mínimo,237.5239,325,Combate,15.814322,-92.84325
15,Chiapas,Ángel albino corzo,Desconocidas,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,200.9619,45,Combate,15.904936,-92.677666
15,Chiapas,Cintalapa,Otras actividades productivas,Bosque de Pino-Encino,,Impacto Mínimo,194.7415,171,Combate,16.807934,-93.92385
15,Chiapas,Ángel albino corzo,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,19.2694,103,Combate,15.804739,-92.64724
15,Chiapas,Frontera comalapa,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,1.9069,45,Combate,15.642425,-92.09739
15,Chiapas,Villaflores,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,18.4121,39,Combate,16.35595,-93.56653
15,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino,La Sepultura,Impacto Mínimo,17.8686,49,Combate,16.381111,-93.71242
15,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,1.7372,17,Combate,16.805355,-93.1387
15,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,171.5691,109,Combate,16.36399,-93.77986
15,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,168.1972,196,Combate,16.351452,-93.83842
15,Chiapas,La concordia,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,163.8575,64,Combate,16.055319,-92.893005
15,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,16.0219,23,Combate,16.117714,-93.78221
15,Chiapas,Mapastepec,Cazadores,Selva Baja Caducifolia,La Encrucijada,Impacto Mínimo,1.4509,12,Combate,15.288609,-92.92583
15,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,11.8484,44,Combate,15.120064,-92.70095
15,Chiapas,Arriaga,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,0.8241,33,Combate,16.24333,-93.90207
14,Chiapas,La concordia,Intencional,Bosque de Encino,La Concordia Zaragoza,Impacto Mínimo,88.0188,16,Combate,15.900147,-92.69285
14,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Encino-Pino,,Impacto Mínimo,8.2557,47,Combate,16.29727,-92.20685
14,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,6.5953,24,Combate,15.11735,-92.73162
14,Chiapas,La concordia,Intencional,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,6.001,13,Combate,15.909425,-92.678825
14,Chiapas,El porvenir,Fumadores,Bosque de Pino-Encino,,Impacto Mínimo,59.1501,210,Combate,15.425869,-92.26136
14,Chiapas,Arriaga,Actividades pecuarias,Sabanoide,La Sepultura,Impacto Mínimo,51.5682,72,Combate,16.371595,-94.0455
14,Chiapas,Zinacantán,Intencional,Bosque de Pino-Encino,,Impacto Mínimo,4.3592,87,Combate,16.755,-92.768845
14,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,43.5422,56,Combate,16.386097,-93.671196
14,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Encino-Pino,,Impacto Mínimo,4.0824,5,Combate,16.8322,-92.111984
14,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,400.2269,87,Combate,16.411842,-93.67125
14,Chiapas,Mazatán,Cazadores,Popal,La Encrucijada,Impacto Mínimo,38.5481,39,Combate,14.977214,-92.55998
14,Chiapas,Chicomuselo,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,3.6696,58,Combate,15.674627,-92.36294
14,Chiapas,Villaflores,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,36.3423,24,Combate,16.43818,-93.48671
14,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,35.1428,80,Combate,16.343779,-93.82953
14,Chiapas,Zinacantán,Actividades agrícolas,Bosque de Encino-Pino,,Impacto Moderado,335.9106,234,Combate,16.677639,-92.87004
14,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,32.7219,18,Combate,15.111425,-92.672905
14,Chiapas,Villaflores,Actividades pecuarias,Bosque de Encino-Pino,,Impacto Mínimo,31.004,50,Combate,16.372448,-93.581665
14,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,28.871,36,Combate,16.3536,-93.80995
14,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino,,Impacto Mínimo,2.7567,90,Combate,16.14995,-92.78021
14,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,23.5093,28,Combate,15.1279,-92.715866
14,Chiapas,Ocosingo,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,2.3036,13,Combate,16.766161,-92.09629
14,Chiapas,Cintalapa,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,214.6994,84,Combate,16.464533,-93.87721
14,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino,La Sepultura,Impacto Mínimo,189.8616,215,Combate,16.363766,-93.85329
14,Chiapas,Mazatán,Fumadores,Manglar,La Encrucijada,Impacto Mínimo,1.7428,38,Combate,14.835253,-92.53652
14,Chiapas,La concordia,Cazadores,Selva Baja Caducifolia,,Impacto Moderado,159.1683,51,Combate,16.02991,-92.692055
14,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,15.8026,13,Combate,15.119166,-92.73083
14,Chiapas,Suchiapa,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,141.1387,66,Combate,16.545279,-93.10267
14,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,129.5959,49,Combate,16.06018,-93.16983
14,Chiapas,Ángel albino corzo,Actividades pecuarias,Bosque de Pino-Encino,,Impacto Mínimo,113.7875,30,Combate,15.883577,-92.698135
14,Chiapas,Arriaga,Actividades pecuarias,Sabanoide,,Impacto Mínimo,109.4352,29,Combate,16.260092,-94.029854
14,Chiapas,Jiquipilas,Actividades pecuarias,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,0.5797,13,Combate,16.350225,-93.81508
14,Chiapas,Chalchihuitán,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,0.3578,90,Combate,16.984528,-92.62138
13,Chiapas,Jiquipilas,Quema de basureros,Bosque de Encino-Pino,,Impacto Mínimo,82.2879,21,Combate,16.4344,-93.672104
13,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,76.8517,152,Combate,16.00781,-93.46188
13,Chiapas,Ixtapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,6.634,30,Combate,16.876217,-92.907974
13,Chiapas,Villa corzo,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,51.1848,38,Combate,16.22362,-93.00806
13,Chiapas,Cintalapa,Fogatas,Bosque de Pino-Encino,,Impacto Mínimo,49.901,117,Combate,16.695894,-93.96589
13,Chiapas,Villa corzo,Actividades agrícolas,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,46.3019,112,Combate,16.128468,-93.07836
13,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Moderado,430.7435,192,Combate,15.959361,-92.97591
13,Chiapas,Villaflores,Actividades pecuarias,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,332.8669,60,Combate,16.230877,-93.37564
13,Chiapas,Villa comaltitlán,Cazadores,Popal,La Encrucijada,Impacto Mínimo,274.2551,24,Combate,15.054939,-92.64559
13,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,251.4878,251,Combate,16.356277,-93.8256
13,Chiapas,La concordia,Desconocidas,Bosque de Encino,,Impacto Mínimo,25.0417,7,Combate,16.025742,-92.74848
13,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,2.4508,19,Combate,16.26019,-93.89178
13,Chiapas,San cristóbal de las casas,Intencional,Bosque de Pino,,Impacto Mínimo,2.4202,37,Combate,16.705994,-92.60271
13,Chiapas,Villaflores,Actividades agrícolas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,216.553,58,Combate,16.208286,-93.384575
13,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,18.9088,14,Combate,15.108664,-92.687195
13,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,15.4227,14,Combate,15.1266,-92.70717
13,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,14.0991,46,Combate,16.761658,-93.05779
13,Chiapas,La concordia,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,128.9898,53,Combate,16.074791,-92.68499
13,Chiapas,Pijijiapan,Cazadores,Tular,La Encrucijada,Impacto Mínimo,108.4565,12,Combate,15.500033,-93.1313
13,Chiapas,La concordia,Desconocidas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,101.3655,62,Combate,15.97592,-92.94055
12,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,7.7943,23,Combate,15.129583,-92.71963
12,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,73.8041,66,Combate,16.404234,-93.70613
12,Chiapas,San cristóbal de las casas,Residuos de aprovechamiento forestal,Bosque de Pino-Encino,,Impacto Mínimo,5.8226,12,Combate,16.690992,-92.611084
12,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Mínimo,4.6242,34,Combate,15.148517,-92.740326
12,Chiapas,Ixtapa,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,43.0485,45,Combate,16.88981,-92.86804
12,Chiapas,Arriaga,Desconocidas,Sabanoide,La Sepultura,Impacto Moderado,279.8871,118,Combate,16.262575,-93.859116
12,Chiapas,Cacahoatán,Actividades agrícolas,Bosque de Encino-Pino,Volcán Tacaná,Impacto Moderado,2.7363,56,Combate,15.181242,-92.1545
12,Chiapas,Acapetahua,Cazadores,Vegetación de Dunas Costeras,La Encrucijada,Impacto Mínimo,1.9318,18,Combate,15.21322,-92.91119
