Semana.,Estado,Municipio,Posible causa,Tipo vegetación,Área natural protegida,Clasificación primer orden,Superficie,Total días / persona,Tipo de atención,Latitud,Longitud
11,Chiapas,Villa corzo,Otras actividades productivas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,353.4893,190,Combate,15.91185,-93.2446
11,Chiapas,Huixtla,Cazadores,Tular,La Encrucijada,Impacto Moderado,35.2912,12,Combate,15.014192,-92.58303
11,Chiapas,Tonalá,Cazadores,Selva Baja Perennifolia,,Impacto Moderado,332.8487,290,Combate,15.915806,-93.61802
11,Chiapas,Arriaga,Actividades pecuarias,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,28.2224,34,Combate,16.339603,-93.972534
11,Chiapas,Jiquipilas,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,230.6627,47,Combate,16.425478,-93.74828
11,Chiapas,Mazatán,Cazadores,Tular,La Encrucijada,Impacto Moderado,22.5795,13,Combate,14.906773,-92.54317
11,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,,Impacto Mínimo,200.2966,207,Combate,15.928445,-93.59695
11,Chiapas,Comitán de domínguez,Desconocidas,Bosque de Pino,,Impacto Mínimo,1.9886,67,Combate,16.168814,-92.07215
11,Chiapas,La concordia,Otras actividades productivas,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,14.9858,52,Combate,15.801158,-93.00344
11,Chiapas,Jiquipilas,Actividades pecuarias,Bosque de Encino,La Sepultura,Impacto Mínimo,143.2717,155,Combate,16.357367,-93.777405
11,Chiapas,Mazatán,Cazadores,Popal,La Encrucijada,Impacto Moderado,106.3341,28,Combate,14.978036,-92.55505
10,Chiapas,Las margaritas,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,58.8026,126,Combate,16.27598,-91.91323
10,Chiapas,Tonalá,Cazadores,Selva Baja Perennifolia,,Impacto Moderado,525.0362,378,Combate,15.939914,-93.62943
10,Chiapas,Cintalapa,Intencional,Bosque de Pino,La Sepultura,Impacto Mínimo,46.9188,44,Combate,16.470064,-94.00779
10,Chiapas,Jiquipilas,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,187.224,135,Combate,16.574331,-93.571266
10,Chiapas,Huixtla,Cazadores,Popal,La Encrucijada,Impacto Moderado,17.0021,17,Combate,15.007934,-92.570404
10,Chiapas,Tonalá,Actividades pecuarias,Selva Baja Caducifolia,La Sepultura,Impacto Mínimo,16.9574,11,Combate,16.140936,-93.76051
10,Chiapas,Huixtla,Cazadores,Popal,La Encrucijada,Impacto Moderado,15.1973,10,Combate,14.972834,-92.62236
10,Chiapas,La concordia,Intencional,Bosque de Pino-Encino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,14.5728,66,Combate,15.99152,-92.95489
10,Chiapas,Arriaga,Actividades pecuarias,Sabanoide,La Sepultura,Impacto Mínimo,135.7239,14,Combate,16.276995,-93.84463
10,Chiapas,Jiquipilas,Actividades agrícolas,Bosque de Encino,La Sepultura,Impacto Mínimo,11.7232,45,Combate,16.372814,-93.619804
10,Chiapas,La concordia,Cazadores,Selva Baja Caducifolia,,Impacto Mínimo,110.9119,13,Combate,16.01255,-92.764626
10,Chiapas,San cristóbal de las casas,Intencional,Bosque de Pino-Encino,,Impacto Moderado,0.5525,68,Combate,16.716116,-92.605415
9,Chiapas,Tonalá,Intencional,Selva Mediana Subperennifolia,La Sepultura,Impacto Severo,873.2776,246,Combate,16.15421,-93.75996
9,Chiapas,Tonalá,Cazadores,Bosque de Pino,La Sepultura,Impacto Moderado,634.2543,108,Combate,16.174263,-93.783775
9,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,,Impacto Mínimo,33.6461,68,Combate,16.383436,-93.77763
9,Chiapas,La concordia,Intencional,Selva Mediana Caducifolia,,Impacto Moderado,285.0734,62,Combate,16.00845,-92.77589
9,Chiapas,Jiquipilas,Desconocidas,Bosque de Pino-Encino,,Impacto Moderado,271.312,141,Combate,16.36777,-93.783516
9,Chiapas,Jiquipilas,Intencional,Bosque de Pino-Encino,La Sepultura,Impacto Mínimo,20.4133,35,Combate,16.375652,-93.621506
9,Chiapas,Zinacantán,Otras actividades productivas,Bosque de Pino-Encino,,Impacto Mínimo,1.5022,21,Combate,16.758078,-92.798904
9,Chiapas,Tonalá,Desconocidas,Selva Mediana Subperennifolia,,Impacto Mínimo,123.8397,135,Combate,15.897555,-93.6433
9,Chiapas,Tonalá,Cazadores,Selva Mediana Subperennifolia,,Impacto Mínimo,1040.0858,329,Combate,15.984108,-93.67233
8,Chiapas,Cintalapa,Actividades agrícolas,Bosque de Pino-Encino,,Impacto Mínimo,5.3051,38,Combate,16.678814,-93.9875
8,Chiapas,Acapetahua,Cazadores,Popal,La Encrucijada,Impacto Moderado,4.1482,16,Combate,15.11445,-92.75989
8,Chiapas,Tonalá,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,24.8131,130,Combate,15.970772,-93.65813
8,Chiapas,Tonalá,Cazadores,Bosque de Pino,La Sepultura,Impacto Moderado,1614.6766,476,Combate,16.167372,-93.82084
8,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,1.0067,49,Combate,16.807222,-93.121086
7,Chiapas,Jiquipilas,Cazadores,Bosque de Pino,,Impacto Mínimo,80.901,32,Combate,16.540665,-93.58769
7,Chiapas,Tuxtla gutiérrez,Desconocidas,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,8.0615,26,Combate,16.766527,-93.05325
7,Chiapas,Tonalá,Actividades agrícolas,Selva Baja Caducifolia,La Sepultura,Impacto Moderado,69.3518,150,Combate,16.159372,-93.77474
7,Chiapas,Tonalá,Cazadores,Selva Baja Caducifolia,,Impacto Moderado,412.6196,119,Combate,15.962953,-93.632095
7,Chiapas,Jiquipilas,Cazadores,Bosque de Pino,,Impacto Mínimo,3.7357,32,Combate,16.427141,-93.597755
7,Chiapas,Pijijiapan,Desconocidas,Selva Mediana Perennifolia,,Impacto Mínimo,30.537,39,Combate,15.817561,-93.416855
7,Chiapas,Arriaga,Intencional,Sabanoide,La Sepultura,Impacto Mínimo,29.8135,34,Combate,16.290129,-93.86924
7,Chiapas,Arriaga,Desconocidas,Selva Baja Subcaducifolia,La Sepultura,Impacto Mínimo,203.1983,30,Combate,16.261898,-93.93981
7,Chiapas,Villa comaltitlán,Cazadores,Tular,La Encrucijada,Impacto Moderado,1.4151,6,Combate,15.126317,-92.71924
7,Chiapas,Chiapa de corzo,Actividades agrícolas,Bosque de Encino,,Impacto Mínimo,130.0175,42,Combate,16.485641,-93.03204
7,Chiapas,Cintalapa,Cazadores,Bosque de Encino-Pino,La Sepultura,Impacto Mínimo,10.7879,10,Combate,16.435816,-93.945366
6,Chiapas,Tonalá,Actividades pecuarias,Selva Baja Caducifolia,,Impacto Mínimo,84.9069,75,Combate,16.068806,-93.72698
6,Chiapas,Villa corzo,Cazadores,Bosque de Encino-Pino,,Impacto Mínimo,45.2481,104,Combate,16.085867,-93.132935
6,Chiapas,Arriaga,Otras actividades productivas,Selva Baja Caducifolia,,Impacto Mínimo,19.7501,84,Combate,16.263517,-93.87483
6,Chiapas,Tuxtla gutiérrez,Quema de basureros,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,1.3188,33,Combate,16.80278,-93.09502
5,Chiapas,La concordia,Cazadores,Bosque de Pino-Encino,La Concordia Zaragoza,Impacto Mínimo,88.1283,25,Combate,15.98243,-92.609406
5,Chiapas,Chiapa de corzo,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Mínimo,13.1698,22,Combate,16.749397,-92.97558
5,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Mínimo,1.2635,7,Combate,16.77272,-93.0601
4,Chiapas,Suchiapa,Actividades agrícolas,Selva Baja Caducifolia,,Impacto Moderado,5.7598,47,Combate,16.545584,-93.073
4,Chiapas,Pijijiapan,Cazadores,Vegetación de Dunas Costeras,La Encrucijada,Impacto Moderado,2.3634,18,Combate,15.478683,-93.1987
4,Chiapas,Villa corzo,Intencional,Bosque de Encino-Pino,"Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas",Impacto Mínimo,191.0419,41,Combate,16.130093,-93.43329
4,Chiapas,Tuxtla gutiérrez,Intencional,Selva Baja Caducifolia,Cañón del Sumidero,Impacto Moderado,1.4577,33,Combate,16.815527,-93.12268
4,Chiapas,Pijijiapan,Desconocidas,Selva Mediana Perennifolia,,Impacto Mínimo,12.3287,28,Combate,15.824025,-93.32163
3,Chiapas,Arriaga,Desconocidas,Selva Baja Caducifolia,,Impacto Mínimo,42.7598,10,Combate,16.2537,-93.91724
3,Chiapas,Pijijiapan,Cazadores,Sabanoide,,Impacto Mínimo,113.5468,50,Combate,15.818825,-93.29847
2,Chiapas,Arriaga,Cazadores,Sabanoide,La Sepultura,Impacto Mínimo,52.7232,37,Combate,16.287064,-93.945595
1,Chiapas,Arriaga,Cazadores,Selva Baja Caducifolia,,Impacto Mínimo,302.1093,297,Combate,16.236492,-93.97157
1,Chiapas,Pijijiapan,Cazadores,Tular,La Encrucijada,Impacto Moderado,100.8715,4,Combate,15.452014,-93.11203
